NYSE:MMM	NYSE:AOS	NYSE:ABT	NYSE:ABBV	NasdaqGS:ABMD	NYSE:ACN	NasdaqGS:ATVI	NasdaqGS:ADBE	NYSE:AAP	NasdaqGS:AMD	NYSE:AFL	NYSE:A	NYSE:APD	NasdaqGS:AKAM	NYSE:ALK	NYSE:ALB	NYSE:ARE	NasdaqGS:ALXN	NasdaqGS:ALGN	NYSE:ALLE	NasdaqGS:LNT	NasdaqGS:GOOG	NasdaqGS:GOOG.L	NYSE:MO	NasdaqGS:AMZN	NYSE:AMCR	NYSE:AEE	NasdaqGS:AAL	NYSE:AEP	NYSE:AXP	NYSE:AIG	NYSE:AMT	NYSE:AWK	NYSE:AMP	NYSE:ABC	NYSE:AME	NasdaqGS:AMGN	NYSE:APH	NasdaqGS:ADI	NasdaqGS:ANSS	NYSE:ANTM	NYSE:AON	NasdaqGS:APA	NYSE:AIV	NasdaqGS:AAPL	NasdaqGS:AMAT	NYSE:APTV	NYSE:ADM	NYSE:ANET	NYSE:AJG	NYSE:AIZ	NYSE:T	NYSE:ATO	NasdaqGS:ADSK	NasdaqGS:ADP	NYSE:AZO	NYSE:AVB	NYSE:AVY	NYSE:BKR	NYSE:BLL	NYSE:BAC	NYSE:BAX	NYSE:BDX	NYSE:BRK.B	NYSE:BBY	NasdaqGS:BIIB	NYSE:BIO	NYSE:BLK	NasdaqGS:BKNG	NYSE:BWA	NYSE:BXP	NYSE:BSX	NYSE:BMY	NasdaqGS:AVGO	NYSE:BR	NYSE:BF.B	NasdaqGS:CHRW	NYSE:COG	NasdaqGS:CDNS	NYSE:CPB	NYSE:COF	NYSE:CAH	NYSE:KMX	NYSE:CCL	NYSE:CARR	NYSE:CAT	BATS:CBOE	NYSE:CBRE	NasdaqGS:CDW	NYSE:CE	NYSE:CNC	NYSE:CNP	NYSE:CTL	NasdaqGS:CERN	NYSE:CF	NasdaqGS:CHTR	NYSE:CVX	NYSE:CMG	NYSE:CB	NYSE:CHD	NYSE:CI	NasdaqGS:CINF	NasdaqGS:CTAS	NasdaqGS:CSCO	NYSE:C	NYSE:CFG	NasdaqGS:CTXS	NasdaqGS:CME	NYSE:CMS	NasdaqGS:CTSH	NYSE:CL	NasdaqGS:CMCS.A	NYSE:CMA	NYSE:CAG	NYSE:CXO	NYSE:COP	NYSE:ED	NYSE:STZ	NasdaqGS:CPRT	NYSE:GLW	NYSE:CTVA	NasdaqGS:COST	NYSE:COTY	NYSE:CCI	NasdaqGS:CSX	NYSE:CMI	NYSE:CVS	NYSE:DHI	NYSE:DHR	NYSE:DRI	NYSE:DVA	NYSE:DE	NYSE:DAL	NasdaqGS:XRAY	NYSE:DVN	NasdaqGS:DXCM	NasdaqGS:FANG	NYSE:DLR	NYSE:DFS	NasdaqGS:DISC.A	NasdaqGS:DISC.K	NasdaqGS:DISH	NYSE:DG	NasdaqGS:DLTR	NYSE:D	NYSE:DPZ	NYSE:DOV	NYSE:DOW	NYSE:DTE	NYSE:DUK	NYSE:DRE	NYSE:DD	NYSE:DXC	NasdaqGS:ETFC	NYSE:EMN	NYSE:ETN	NasdaqGS:EBAY	NYSE:ECL	NYSE:EIX	NYSE:EW	NasdaqGS:EA	NYSE:LLY	NYSE:EMR	NYSE:ETR	NYSE:EOG	NYSE:EFX	NasdaqGS:EQIX	NYSE:EQR	NYSE:ESS	NYSE:RE	NYSE:EVRG	NYSE:ES	NasdaqGS:EXC	NasdaqGS:EXPE	NasdaqGS:EXPD	NYSE:EXR	NYSE:XOM	NasdaqGS:FFIV	NasdaqGS:FB	NasdaqGS:FAST	NYSE:FRT	NYSE:FDX	NYSE:FIS	NasdaqGS:FITB	NYSE:FRC	NYSE:FE	NasdaqGS:FISV	NYSE:FLT	NasdaqGS:FLIR	NYSE:FLS	NYSE:FMC	NYSE:F	NasdaqGS:FTNT	NYSE:FTV	NYSE:FBHS	NasdaqGS:FOX	NasdaqGS:FOXA	NYSE:BEN	NYSE:FCX	NasdaqGS:GRMN	NYSE:IT	NYSE:GD	NYSE:GE	NYSE:GIS	NYSE:GM	NYSE:GPC	NasdaqGS:GILD	NYSE:GPN	NYSE:GL	NYSE:HRB	NYSE:HAL	NYSE:HBI	NasdaqGS:HAS	NYSE:HCA	NYSE:PEAK	NasdaqGS:HSIC	NYSE:HES	NYSE:HPE	NYSE:HLT	NYSE:HFC	NasdaqGS:HOLX	NYSE:HON	NYSE:HRL	NYSE:HST	NYSE:HWM	NYSE:HPQ	NYSE:HUM	NasdaqGS:HBAN	NYSE:HII	NYSE:IEX	NasdaqGS:IDXX	NYSE:INFO	NYSE:ITW	NasdaqGS:ILMN	NasdaqGS:INCY	NYSE:IR	NasdaqGS:INTC	NYSE:ICE	NYSE:IBM	NYSE:IFF	NYSE:IP	NasdaqGS:INTU	NasdaqGS:ISRG	NYSE:IVZ	NasdaqGS:IPGP	NYSE:IQV	NYSE:IRM	NasdaqGS:JBHT	NasdaqGS:JKHY	NYSE:J	NYSE:JNJ	NYSE:JCI	NYSE:JPM	NYSE:JNPR	NYSE:KSU	NYSE:K	NYSE:KEY	NYSE:KEYS	NYSE:KMB	NYSE:KIM	NYSE:KMI	NasdaqGS:KLAC	NYSE:KSS	NYSE:LB	NYSE:LHX	NYSE:LH	NasdaqGS:LRCX	NYSE:LW	NYSE:LVS	NYSE:LEG	NYSE:LDOS	NYSE:LEN	NYSE:LNC	NYSE:LIN	NYSE:LYV	NasdaqGS:LKQ	NYSE:LMT	NYSE:L	NYSE:LOW	NYSE:LYB	NYSE:MTB	NYSE:MRO	NYSE:MPC	NasdaqGS:MKTX	NasdaqGS:MAR	NYSE:MMC	NYSE:MLM	NYSE:MAS	NYSE:MA	NasdaqGS:MXIM	NYSE:MKC	NYSE:MCD	NYSE:MCK	NYSE:MDT	NYSE:MRK	NYSE:MET	NYSE:MTD	NYSE:MGM	NasdaqGS:MCHP	NasdaqGS:MU	NasdaqGS:MSFT	NYSE:MAA	NYSE:MHK	NYSE:TAP	NasdaqGS:MDLZ	NasdaqGS:MNST	NYSE:MCO	NYSE:MS	NYSE:MSI	NYSE:MSCI	NasdaqGS:MYL	NasdaqGS:NDAQ	NYSE:NOV	NasdaqGS:NTAP	NasdaqGS:NFLX	NasdaqGS:NWL	NYSE:NEM	NasdaqGS:NWSA	NasdaqGS:NWS	NYSE:NEE	NYSE:NLSN	NYSE:NKE	NYSE:NI	NasdaqGS:NBL	NYSE:NSC	NasdaqGS:NTRS	NYSE:NOC	NasdaqGS:NLOK	NYSE:NCLH	NYSE:NRG	NYSE:NUE	NasdaqGS:NVDA	NYSE:NVR	NYSE:OXY	NasdaqGS:ODFL	NYSE:OMC	NYSE:OKE	NYSE:ORCL	NasdaqGS:ORLY	NYSE:OTIS	NasdaqGS:PCAR	NYSE:PKG	NYSE:PH	NasdaqGS:PAYX	NYSE:PAYC	NasdaqGS:PYPL	NYSE:PNR	NasdaqGS:PBCT	NasdaqGS:PEP	NYSE:PKI	NYSE:PRGO	NYSE:PFE	NYSE:PM	NYSE:PSX	NYSE:PNW	NYSE:PXD	NYSE:PPG	NYSE:PPL	NasdaqGS:PFG	NYSE:PLD	NYSE:PRU	NYSE:PEG	NYSE:PSA	NYSE:PHM	NYSE:PVH	NasdaqGS:QRVO	NasdaqGS:QCOM	NYSE:PWR	NYSE:DGX	NYSE:RL	NYSE:RJF	NYSE:RTX	NYSE:O	NasdaqGS:REG	NasdaqGS:REGN	NYSE:RF	NYSE:RSG	NYSE:RMD	NYSE:RHI	NYSE:ROK	NYSE:ROL	NYSE:ROP	NasdaqGS:ROST	NYSE:RCL	NYSE:SPGI	NYSE:CRM	NasdaqGS:SBAC	NYSE:SLB	NasdaqGS:STX	NYSE:SEE	NYSE:SRE	NYSE:NOW	NYSE:SPG	NasdaqGS:SWKS	NYSE:SLG	NYSE:SNA	NYSE:LUV	NYSE:SWK	NasdaqGS:SBUX	NYSE:STT	NYSE:STE	NYSE:SYK	NasdaqGS:SIVB	NYSE:SYF	NasdaqGS:SNPS	NYSE:SYY	NasdaqGS:TROW	NasdaqGS:TTWO	NYSE:TPR	NYSE:TGT	NYSE:TEL	NYSE:FTI	NYSE:TDY	NYSE:TFX	NasdaqGS:TXN	NYSE:TXT	NYSE:AES	NYSE:ALL	NYSE:BK	NYSE:BA	NYSE:SCHW	NYSE:CLX	NYSE:KO	NYSE:COO	NYSE:EL	NYSE:GPS	NYSE:GS	NYSE:HIG	NYSE:HSY	NYSE:HD	NYSE:IPG	NYSE:SJM	NasdaqGS:KHC	NYSE:KR	NYSE:MOS	NYSE:PNC	NYSE:PG	NYSE:PGR	NYSE:SHW	NYSE:SO	NYSE:TJX	NYSE:TRV	NYSE:DIS	NYSE:WU	NYSE:WMB	NYSE:TMO	NYSE:TIF	NasdaqGS:TMUS	NasdaqGS:TSCO	NYSE:TT	NYSE:TDG	NYSE:TFC	NYSE:TWTR	NYSE:TYL	NYSE:TSN	NYSE:USB	NYSE:UDR	NasdaqGS:ULTA	NYSE:UA	NYSE:UAA	NYSE:UNP	NasdaqGS:UAL	NYSE:UPS	NYSE:URI	NYSE:UNH	NYSE:UHS	NYSE:UNM	NYSE:VFC	NYSE:VLO	NYSE:VAR	NYSE:VTR	NasdaqGS:VRSN	NasdaqGS:VRSK	NYSE:VZ	NasdaqGS:VRTX	NasdaqGS:VIAC	NYSE:V	NYSE:VNO	NYSE:VMC	NYSE:WRB	NYSE:GWW	NYSE:WAB	NasdaqGS:WBA	NYSE:WMT	NYSE:WM	NYSE:WAT	NYSE:WEC	NYSE:WFC	NYSE:WELL	NYSE:WST	NasdaqGS:WDC	NYSE:WRK	NYSE:WY	NYSE:WHR	NasdaqGS:WLTW	NasdaqGS:WYNN	NasdaqGS:XEL	NYSE:XRX	NasdaqGS:XLNX	NYSE:XYL	NYSE:YUM	NasdaqGS:ZBRA	NYSE:ZBH	NasdaqGS:ZION	NYSE:ZTS
IQ4149428	IQ9649043	IQ20332553	IQ100147173	IQ254732700	IQ79287877	IQ6479618	IQ266311013	IQ333191	IQ320763662	IQ7925260	IQ274941048	IQ40790208	IQ24937	IQ5586554	IQ883233	IQ368278	IQ248971957	IQ423893590	IQ1259829	IQ5920119	IQ694976	IQ694976	IQ881520	IQ20963387	IQ121597	IQ26792143	IQ288795280	IQ1789728	IQ6491293	IQ69062403	IQ100231	IQ4205567	IQ4471168	IQ873648	IQ256716619	IQ165846	IQ12059530	IQ1494343	IQ586731675	IQ655542	IQ4502766	IQ38895783	IQ57983885	IQ5015441	IQ589282051	IQ704634	IQ112762478	IQ26868	IQ384998	IQ238833403	IQ4258174	IQ2908516	IQ1027520	IQ1734261	IQ22386676	IQ271305	IQ882502	IQ9707943	IQ29454268	IQ35695	IQ771431	IQ654519797	IQ18749	IQ391687	IQ532733369	IQ36508169	IQ5532813	IQ6163432	IQ229807751	IQ365138	IQ24879	IQ141885706	IQ26658290	IQ972190	IQ33799565	IQ2118281	IQ2118281	IQ25065	IQ874010	IQ591237956	IQ93625	IQ955855	IQ20972341	IQ882843	IQ878347	IQ124173	IQ12244417	IQ24321	IQ48710124	IQ282775945	IQ3062378	IQ25043967	IQ24918131	IQ160810	IQ25933	IQ972190	IQ316667200	IQ119853	IQ123891	IQ69062403	IQ140988979	IQ706275	IQ10320771	IQ168569	IQ992339	IQ10320771	IQ45240001	IQ2118281	IQ35695	IQ22135420	IQ25933	IQ4923302	IQ30691769	IQ298040	IQ49590795	IQ430981	IQ32583	IQ2118281	IQ876986	IQ3274115	IQ998257	IQ610989134	IQ35778754	IQ353020	IQ289194	IQ172207	IQ302151977	IQ402300077	IQ2118281	IQ4160808	IQ301012547	IQ5486009	IQ691417	IQ256654	IQ875777	IQ23333	IQ34067	IQ35695	IQ291855394	IQ291855394	IQ10460385	IQ124423	IQ333191	IQ84010045	IQ878153	IQ18527	IQ61350269	IQ61206100	IQ135470	IQ280899653	IQ387473	IQ38026400	IQ338214	IQ253076	IQ41842765	IQ5467152	IQ4276532	IQ883677	IQ283783691	IQ9274017	IQ280568380	IQ9273160	IQ135285	IQ59029037	IQ280835071	IQ311682283	0	IQ935873	IQ1871912	IQ415351473	IQ5419323	IQ432682907	IQ601696353	IQ12506594	IQ34018745	IQ20726319	IQ20332920	IQ114897389	IQ32629545	IQ329141	IQ312375	IQ35695	IQ1533412	IQ6314678	IQ135470	IQ878122	IQ960520	IQ576448482	IQ875055	IQ12740177	IQ289194	IQ130202001	IQ668143763	IQ309512478	IQ422642247	IQ422642247	IQ1164271	IQ392824	IQ265451208	IQ4313551	IQ7727195	IQ5663466	IQ4166296	IQ29096	IQ81851700	IQ27176945	IQ883307	IQ2118281	IQ23302409	IQ698462	IQ5576783	IQ48718205	IQ30752342	IQ23500974	IQ227976456	IQ8626359	IQ10320771	IQ37375072	IQ285996645	IQ133829044	IQ39130413	IQ878352	IQ41540895	IQ285827	IQ10320771	IQ266628443	IQ4259417	IQ4185704	IQ2118281	IQ882801	IQ84127350	IQ243350090	IQ100147173	IQ336774	IQ2118281	IQ320763662	IQ9707943	IQ10320771	IQ634751407	IQ110170892	IQ35695	IQ308402	IQ7655512	IQ5477572	IQ5421919	IQ247431560	IQ3121016	IQ35695	IQ701179	IQ50983471	IQ25960732	IQ18749	IQ177775270	IQ884393	IQ972190	IQ28543927	IQ29454268	IQ316478	IQ805269	IQ4224618	IQ2118281	IQ18749	IQ12961924	IQ225911145	IQ5521836	IQ108970935	IQ223947213	IQ127102	IQ4347944	IQ2220238	IQ877111	IQ115830017	IQ382826	IQ60013350	IQ5686693	IQ4258174	IQ13649709	IQ312932093	IQ9536953	IQ249110868	IQ4481293	IQ129336087	IQ403413	IQ42083601	IQ327429448	IQ889806	IQ325843	IQ4593256	IQ27369	IQ30920110	IQ8178855	IQ423969476	IQ317627	IQ256832485	IQ20332819	IQ29383135	IQ1061763	IQ252150	IQ84067995	IQ694976	IQ4500515	IQ1586158	IQ745257	IQ34323388	IQ264902411	IQ284762124	IQ121969	IQ20343984	IQ21953226	IQ283101770	IQ710909	IQ140513106	IQ10320771	IQ877953	IQ136736505	IQ249925	IQ243257945	IQ243257945	IQ267850	IQ42081909	IQ9274017	IQ20506374	IQ109402600	IQ884393	IQ403413	IQ25941	IQ10320771	IQ9104510	IQ19049	IQ410708	IQ320763662	IQ6512857	IQ9707943	IQ2118281	IQ3572148	IQ2945636	IQ10320771	IQ915991	IQ882843	IQ13529856	IQ26014489	IQ9857334	IQ749574	IQ269115272	IQ35695	IQ49549009	IQ6427605	IQ60184932	IQ264951287	IQ723705	IQ83434011	IQ171375	IQ127424171	IQ273540529	IQ108514380	IQ878276	IQ566136445	IQ874155	IQ35716635	IQ223819290	IQ104645431	IQ2118281	IQ881594	IQ877773	IQ6043453	IQ24522	IQ304528804	IQ418485566	IQ12679296	IQ2118281	IQ177031	IQ4716532	IQ884383	IQ207074711	IQ295539	IQ2118281	IQ259627	IQ46422711	IQ877139	IQ114918087	IQ2118281	IQ233521958	IQ51448808	IQ2004577	IQ606435459	IQ254212706	IQ49590795	IQ39130413	IQ52008249	IQ381862621	IQ20963387	IQ559148	IQ21127	IQ215178742	IQ24964899	IQ26268	IQ9844338	IQ24085	IQ3581272	IQ275034339	IQ876030	IQ264776	IQ6511236	IQ109399230	IQ330672765	IQ29342190	IQ11042136	IQ42083601	IQ12679296	IQ238583600	IQ7603815	IQ826735	IQ705287	IQ141872207	IQ272910	IQ28363594	IQ81686581	IQ84127350	IQ332155942	IQ1427913	IQ33328	IQ883036	IQ1586158	IQ30295607	IQ160210	IQ39089375	IQ544355156	IQ25954	IQ391687	IQ422760	IQ3113963	IQ34109	IQ302008119	IQ1901747	IQ655542	IQ382826	IQ54237637	IQ874846	IQ3184035	IQ260334235	IQ579187404	IQ5533826	IQ7702918	IQ295136048	IQ11756033	IQ3109297	IQ4017065	IQ7817437	IQ141108904	IQ405739	IQ30293339	IQ24321	IQ38026400	IQ591371207	IQ249110868	IQ4802527	IQ550272099	IQ23109755	IQ23109755	IQ4754501	IQ325359682	IQ882561	IQ25891928	IQ69062403	IQ4206927	IQ127436489	IQ23109755	IQ128453712	IQ4277994	IQ8626035	IQ24447316	IQ175749	IQ13719982	IQ643113316	IQ679630	IQ648902	IQ364744	IQ27587806	IQ138246281	IQ8952987	IQ38021470	IQ24321	IQ222859902	IQ3023697	IQ269709364	IQ12677676	IQ100894824	IQ693160	IQ98573415	IQ320763662	IQ243685275	IQ876022	IQ5632917	IQ36742659	IQ31108863	IQ3127640	IQ9284936	IQ29454268	IQ880624	IQ879299	IQ691417	IQ60927742	IQ7664925	IQ28623664
IQ138817162	IQ2761496	IQ655542	IQ249249899	IQ410392836	IQ126935	IQ3169998	IQ18749	IQ104483226	IQ9649182	IQ10852227	IQ321743937	IQ51941637	IQ237858091	IQ1579389	IQ5629765	IQ144524848	IQ1001166	IQ7728258	IQ34109	IQ4371770	IQ20963387	IQ20963387	IQ3711604	IQ35695	IQ30966618	IQ383890903	IQ1236048	IQ258278	IQ18749	IQ9559281	IQ280910	IQ81676036	IQ6353830	IQ878800	IQ1433526	IQ36478	IQ9918804	IQ819160	IQ428457	IQ432504156	IQ203028	IQ30398961	IQ58009098	IQ972190	IQ145628521	IQ5852542	IQ27146715	IQ5914104	IQ2118281	IQ34120011	IQ649217068	IQ873976	IQ24893	IQ98348579	IQ32667365	IQ407847	IQ313523096	IQ10975221	IQ100231	IQ666631	IQ5421919	IQ8835628	IQ658776	IQ36873737	IQ141885706	IQ59268081	IQ163894	IQ237677909	IQ22817026	IQ2334713	IQ746820	IQ83434011	IQ416136358	IQ4607905	IQ7828909	IQ3153318	IQ19053	IQ388030	IQ628413711	IQ343550643	IQ5566168	IQ82271005	IQ283142524	IQ9649043	IQ4508901	IQ13651733	IQ10079808	IQ29096	IQ7700590	IQ361335	IQ310239835	IQ428021	IQ292050659	IQ129139374	IQ679630	IQ256654	IQ25216114	IQ140783019	IQ598946626	IQ4464646	IQ1549694	IQ250510	IQ130202001	IQ1579389	IQ4492976	IQ130202001	IQ21953226	IQ2456646	IQ38026400	IQ47339668	IQ7653487	IQ26955691	IQ103540	IQ3128537	IQ972190	IQ2456646	IQ851860	IQ97518	IQ12059530	IQ71516224	IQ391687	IQ282195753	IQ2118281	IQ884393	IQ5510595	IQ272021637	IQ2118281	IQ24964899	IQ1549694	IQ265379474	IQ102326862	IQ553982726	IQ2118281	IQ9830660	IQ262785768	IQ615864220	IQ410778	IQ2456646	IQ52710469	IQ52710469	IQ24686	IQ114318449	IQ33386	IQ22368780	IQ371385281	IQ21835	IQ266510	IQ873856	IQ1528157	IQ11186759	IQ8182729	IQ18921	IQ3587764	IQ7700590	IQ5920119	IQ5872150	IQ25217313	IQ2118281	IQ998257	IQ47684645	IQ114116110	IQ19691	IQ2118281	IQ49032254	IQ27974914	IQ35580476	0	IQ27976285	IQ262162514	IQ48668634	IQ6492833	IQ690392	IQ5471363	IQ412125355	IQ816889	IQ262890984	IQ138532648	IQ224812364	IQ26325966	IQ229127049	IQ254921437	IQ270427	IQ992339	IQ12506594	IQ97205149	IQ59693366	IQ291331	IQ307548170	IQ10194843	IQ140513106	IQ38026400	IQ13719982	IQ731939	IQ2456646	IQ22747149	IQ22747149	IQ53511481	IQ881400	IQ8954455	IQ23110492	IQ105612	IQ225911145	IQ5875190	IQ13500844	IQ299160	IQ321860910	IQ36394859	IQ3128537	IQ8081384	IQ140513106	IQ226000949	IQ13669266	IQ387568	IQ20927752	IQ26161	IQ30373318	IQ18527	IQ141391410	IQ98506	IQ734865	IQ5858054	IQ404000401	IQ214282293	IQ369991357	IQ130202001	IQ746820	IQ390157	IQ7886281	IQ24913579	IQ998257	IQ1575300	IQ226071413	IQ24343	IQ262266102	IQ84284894	IQ10320771	IQ20726319	IQ20963387	IQ261709590	IQ118597153	IQ126269	IQ127136495	IQ4935718	IQ117576790	IQ20343000	IQ140477658	IQ10028455	IQ28532	IQ374279	IQ25192	IQ118354963	IQ874110	IQ13719982	IQ1023236	IQ22135420	IQ27243784	IQ100231	IQ878395	IQ137690128	IQ289375279	IQ314809381	IQ4272352	IQ1586158	IQ24893	IQ696083	IQ9648933	IQ59084183	IQ289813109	IQ24964899	IQ347730855	IQ1574588	IQ39771035	IQ4854857	IQ266368252	IQ12218227	IQ48670340	IQ257762	IQ1497310	IQ311231410	IQ670316	IQ3044099	IQ364264	IQ133624510	IQ92001	IQ4265884	IQ320951	IQ24673899	IQ586061012	IQ371679833	IQ878352	IQ1077340	IQ241610555	IQ26238	IQ3182703	IQ69062403	IQ24913579	IQ328016578	IQ29511360	IQ4365184	IQ565260267	IQ6461323	IQ2118281	IQ170352	IQ22385369	IQ408854	IQ2118281	IQ228749718	IQ26792143	IQ47389600	IQ346259520	IQ7853869	IQ1241120	IQ130202001	IQ135466	IQ427578	IQ392824	IQ91774	IQ91774	IQ576025636	IQ4184604	IQ12961924	IQ213738880	IQ32733526	IQ575986599	IQ380950000	IQ25254670	IQ130202001	IQ325643	IQ526475	IQ575480602	IQ312375	IQ6512857	IQ170226540	IQ37407537	IQ35921511	IQ309162	IQ882862	IQ22386676	IQ289353920	IQ23635447	IQ128982320	IQ4053771	IQ5703532	IQ2118281	IQ35386500	IQ4211877	IQ163065	IQ23735005	IQ6802823	IQ557064789	IQ21766697	IQ5514553	IQ44709159	IQ2456646	IQ30232680	IQ316988927	IQ554514664	IQ62083619	IQ253362455	IQ773218	IQ97205149	IQ998257	IQ49582645	IQ4469406	IQ874485	IQ111231759	IQ873742	IQ554883604	IQ52249742	IQ1032802	IQ6470213	IQ3116719	IQ12456698	IQ2796659	IQ397072	IQ30724931	IQ105892267	IQ8713343	IQ4562953	IQ114918087	IQ39578892	IQ7687531	IQ604329981	IQ883103	IQ5015441	IQ274120157	IQ715219	IQ24321	IQ172273767	IQ91829	IQ972190	IQ106887317	IQ267944857	IQ113023406	IQ2118281	IQ873741	IQ572518081	IQ29096	IQ27745	IQ998257	IQ39367945	IQ2230799	IQ18749	IQ24893	IQ1004106	IQ24905679	IQ419660101	IQ5556829	IQ141108904	IQ4283502	IQ9845683	IQ19053	IQ44488779	IQ10015752	IQ874864	IQ29096	IQ144524848	IQ225020624	IQ41360606	IQ2863661	IQ2444677	IQ5632488	IQ2118281	IQ4493281	IQ117946	IQ59049758	IQ291633377	IQ898675	IQ45458887	IQ8690249	IQ264902411	IQ237575692	IQ12456698	IQ6630870	IQ160077	IQ99727269	IQ405739	IQ104853430	IQ188244	IQ333332	IQ4163149	IQ9237218	IQ50277605	IQ2334713	IQ1001166	IQ20386271	IQ100231	IQ190268	IQ11147057	IQ25331	IQ305901	IQ22676183	IQ4180443	IQ236172817	IQ21171	IQ2118281	IQ24604	IQ11478936	IQ11478936	IQ4288157	IQ998372	IQ5663203	IQ7672315	IQ4238033	IQ217389033	IQ19049	IQ9649043	IQ956269	IQ28013843	IQ290461795	IQ98244713	IQ2829085	IQ42083601	IQ432823894	IQ277746	IQ35695	IQ4185700	IQ270279	IQ346919	IQ34265589	IQ423134	IQ225389440	IQ336241	IQ50062408	IQ8382115	IQ1528157	IQ28543927	IQ36734060	IQ26290	IQ39130413	IQ46952077	IQ384998	IQ83661445	IQ11739304	IQ58780352	IQ27995552	IQ26868	IQ25065	IQ127769331	IQ1945186	IQ318712818	IQ6296436	IQ4163040	IQ261333646
