NYSE:MMM	NYSE:AOS	NYSE:ABT	NYSE:ABBV	NasdaqGS:ABMD	NYSE:ACN	NasdaqGS:ATVI	NasdaqGS:ADBE	NYSE:AAP	NasdaqGS:AMD	NYSE:AFL	NYSE:A	NYSE:APD	NasdaqGS:AKAM	NYSE:ALK	NYSE:ALB	NYSE:ARE	NasdaqGS:ALXN	NasdaqGS:ALGN	NYSE:ALLE	NasdaqGS:LNT	NasdaqGS:GOOG	NasdaqGS:GOOG.L	NYSE:MO	NasdaqGS:AMZN	NYSE:AMCR	NYSE:AEE	NasdaqGS:AAL	NYSE:AEP	NYSE:AXP	NYSE:AIG	NYSE:AMT	NYSE:AWK	NYSE:AMP	NYSE:ABC	NYSE:AME	NasdaqGS:AMGN	NYSE:APH	NasdaqGS:ADI	NasdaqGS:ANSS	NYSE:ANTM	NYSE:AON	NasdaqGS:APA	NYSE:AIV	NasdaqGS:AAPL	NasdaqGS:AMAT	NYSE:APTV	NYSE:ADM	NYSE:ANET	NYSE:AJG	NYSE:AIZ	NYSE:T	NYSE:ATO	NasdaqGS:ADSK	NasdaqGS:ADP	NYSE:AZO	NYSE:AVB	NYSE:AVY	NYSE:BKR	NYSE:BLL	NYSE:BAC	NYSE:BAX	NYSE:BDX	NYSE:BRK.B	NYSE:BBY	NasdaqGS:BIIB	NYSE:BIO	NYSE:BLK	NasdaqGS:BKNG	NYSE:BWA	NYSE:BXP	NYSE:BSX	NYSE:BMY	NasdaqGS:AVGO	NYSE:BR	NYSE:BF.B	NasdaqGS:CHRW	NYSE:COG	NasdaqGS:CDNS	NYSE:CPB	NYSE:COF	NYSE:CAH	NYSE:KMX	NYSE:CCL	NYSE:CARR	NYSE:CAT	BATS:CBOE	NYSE:CBRE	NasdaqGS:CDW	NYSE:CE	NYSE:CNC	NYSE:CNP	NYSE:CTL	NasdaqGS:CERN	NYSE:CF	NasdaqGS:CHTR	NYSE:CVX	NYSE:CMG	NYSE:CB	NYSE:CHD	NYSE:CI	NasdaqGS:CINF	NasdaqGS:CTAS	NasdaqGS:CSCO	NYSE:C	NYSE:CFG	NasdaqGS:CTXS	NasdaqGS:CME	NYSE:CMS	NasdaqGS:CTSH	NYSE:CL	NasdaqGS:CMCS.A	NYSE:CMA	NYSE:CAG	NYSE:CXO	NYSE:COP	NYSE:ED	NYSE:STZ	NasdaqGS:CPRT	NYSE:GLW	NYSE:CTVA	NasdaqGS:COST	NYSE:COTY	NYSE:CCI	NasdaqGS:CSX	NYSE:CMI	NYSE:CVS	NYSE:DHI	NYSE:DHR	NYSE:DRI	NYSE:DVA	NYSE:DE	NYSE:DAL	NasdaqGS:XRAY	NYSE:DVN	NasdaqGS:DXCM	NasdaqGS:FANG	NYSE:DLR	NYSE:DFS	NasdaqGS:DISC.A	NasdaqGS:DISC.K	NasdaqGS:DISH	NYSE:DG	NasdaqGS:DLTR	NYSE:D	NYSE:DPZ	NYSE:DOV	NYSE:DOW	NYSE:DTE	NYSE:DUK	NYSE:DRE	NYSE:DD	NYSE:DXC	NasdaqGS:ETFC	NYSE:EMN	NYSE:ETN	NasdaqGS:EBAY	NYSE:ECL	NYSE:EIX	NYSE:EW	NasdaqGS:EA	NYSE:LLY	NYSE:EMR	NYSE:ETR	NYSE:EOG	NYSE:EFX	NasdaqGS:EQIX	NYSE:EQR	NYSE:ESS	NYSE:RE	NYSE:EVRG	NYSE:ES	NasdaqGS:EXC	NasdaqGS:EXPE	NasdaqGS:EXPD	NYSE:EXR	NYSE:XOM	NasdaqGS:FFIV	NasdaqGS:FB	NasdaqGS:FAST	NYSE:FRT	NYSE:FDX	NYSE:FIS	NasdaqGS:FITB	NYSE:FRC	NYSE:FE	NasdaqGS:FISV	NYSE:FLT	NasdaqGS:FLIR	NYSE:FLS	NYSE:FMC	NYSE:F	NasdaqGS:FTNT	NYSE:FTV	NYSE:FBHS	NasdaqGS:FOX	NasdaqGS:FOXA	NYSE:BEN	NYSE:FCX	NasdaqGS:GRMN	NYSE:IT	NYSE:GD	NYSE:GE	NYSE:GIS	NYSE:GM	NYSE:GPC	NasdaqGS:GILD	NYSE:GPN	NYSE:GL	NYSE:HRB	NYSE:HAL	NYSE:HBI	NasdaqGS:HAS	NYSE:HCA	NYSE:PEAK	NasdaqGS:HSIC	NYSE:HES	NYSE:HPE	NYSE:HLT	NYSE:HFC	NasdaqGS:HOLX	NYSE:HON	NYSE:HRL	NYSE:HST	NYSE:HWM	NYSE:HPQ	NYSE:HUM	NasdaqGS:HBAN	NYSE:HII	NYSE:IEX	NasdaqGS:IDXX	NYSE:INFO	NYSE:ITW	NasdaqGS:ILMN	NasdaqGS:INCY	NYSE:IR	NasdaqGS:INTC	NYSE:ICE	NYSE:IBM	NYSE:IFF	NYSE:IP	NasdaqGS:INTU	NasdaqGS:ISRG	NYSE:IVZ	NasdaqGS:IPGP	NYSE:IQV	NYSE:IRM	NasdaqGS:JBHT	NasdaqGS:JKHY	NYSE:J	NYSE:JNJ	NYSE:JCI	NYSE:JPM	NYSE:JNPR	NYSE:KSU	NYSE:K	NYSE:KEY	NYSE:KEYS	NYSE:KMB	NYSE:KIM	NYSE:KMI	NasdaqGS:KLAC	NYSE:KSS	NYSE:LB	NYSE:LHX	NYSE:LH	NasdaqGS:LRCX	NYSE:LW	NYSE:LVS	NYSE:LEG	NYSE:LDOS	NYSE:LEN	NYSE:LNC	NYSE:LIN	NYSE:LYV	NasdaqGS:LKQ	NYSE:LMT	NYSE:L	NYSE:LOW	NYSE:LYB	NYSE:MTB	NYSE:MRO	NYSE:MPC	NasdaqGS:MKTX	NasdaqGS:MAR	NYSE:MMC	NYSE:MLM	NYSE:MAS	NYSE:MA	NasdaqGS:MXIM	NYSE:MKC	NYSE:MCD	NYSE:MCK	NYSE:MDT	NYSE:MRK	NYSE:MET	NYSE:MTD	NYSE:MGM	NasdaqGS:MCHP	NasdaqGS:MU	NasdaqGS:MSFT	NYSE:MAA	NYSE:MHK	NYSE:TAP	NasdaqGS:MDLZ	NasdaqGS:MNST	NYSE:MCO	NYSE:MS	NYSE:MSI	NYSE:MSCI	NasdaqGS:MYL	NasdaqGS:NDAQ	NYSE:NOV	NasdaqGS:NTAP	NasdaqGS:NFLX	NasdaqGS:NWL	NYSE:NEM	NasdaqGS:NWSA	NasdaqGS:NWS	NYSE:NEE	NYSE:NLSN	NYSE:NKE	NYSE:NI	NasdaqGS:NBL	NYSE:NSC	NasdaqGS:NTRS	NYSE:NOC	NasdaqGS:NLOK	NYSE:NCLH	NYSE:NRG	NYSE:NUE	NasdaqGS:NVDA	NYSE:NVR	NYSE:OXY	NasdaqGS:ODFL	NYSE:OMC	NYSE:OKE	NYSE:ORCL	NasdaqGS:ORLY	NYSE:OTIS	NasdaqGS:PCAR	NYSE:PKG	NYSE:PH	NasdaqGS:PAYX	NYSE:PAYC	NasdaqGS:PYPL	NYSE:PNR	NasdaqGS:PBCT	NasdaqGS:PEP	NYSE:PKI	NYSE:PRGO	NYSE:PFE	NYSE:PM	NYSE:PSX	NYSE:PNW	NYSE:PXD	NYSE:PPG	NYSE:PPL	NasdaqGS:PFG	NYSE:PLD	NYSE:PRU	NYSE:PEG	NYSE:PSA	NYSE:PHM	NYSE:PVH	NasdaqGS:QRVO	NasdaqGS:QCOM	NYSE:PWR	NYSE:DGX	NYSE:RL	NYSE:RJF	NYSE:RTX	NYSE:O	NasdaqGS:REG	NasdaqGS:REGN	NYSE:RF	NYSE:RSG	NYSE:RMD	NYSE:RHI	NYSE:ROK	NYSE:ROL	NYSE:ROP	NasdaqGS:ROST	NYSE:RCL	NYSE:SPGI	NYSE:CRM	NasdaqGS:SBAC	NYSE:SLB	NasdaqGS:STX	NYSE:SEE	NYSE:SRE	NYSE:NOW	NYSE:SPG	NasdaqGS:SWKS	NYSE:SLG	NYSE:SNA	NYSE:LUV	NYSE:SWK	NasdaqGS:SBUX	NYSE:STT	NYSE:STE	NYSE:SYK	NasdaqGS:SIVB	NYSE:SYF	NasdaqGS:SNPS	NYSE:SYY	NasdaqGS:TROW	NasdaqGS:TTWO	NYSE:TPR	NYSE:TGT	NYSE:TEL	NYSE:FTI	NYSE:TDY	NYSE:TFX	NasdaqGS:TXN	NYSE:TXT	NYSE:AES	NYSE:ALL	NYSE:BK	NYSE:BA	NYSE:SCHW	NYSE:CLX	NYSE:KO	NYSE:COO	NYSE:EL	NYSE:GPS	NYSE:GS	NYSE:HIG	NYSE:HSY	NYSE:HD	NYSE:IPG	NYSE:SJM	NasdaqGS:KHC	NYSE:KR	NYSE:MOS	NYSE:PNC	NYSE:PG	NYSE:PGR	NYSE:SHW	NYSE:SO	NYSE:TJX	NYSE:TRV	NYSE:DIS	NYSE:WU	NYSE:WMB	NYSE:TMO	NYSE:TIF	NasdaqGS:TMUS	NasdaqGS:TSCO	NYSE:TT	NYSE:TDG	NYSE:TFC	NYSE:TWTR	NYSE:TYL	NYSE:TSN	NYSE:USB	NYSE:UDR	NasdaqGS:ULTA	NYSE:UA	NYSE:UAA	NYSE:UNP	NasdaqGS:UAL	NYSE:UPS	NYSE:URI	NYSE:UNH	NYSE:UHS	NYSE:UNM	NYSE:VFC	NYSE:VLO	NYSE:VAR	NYSE:VTR	NasdaqGS:VRSN	NasdaqGS:VRSK	NYSE:VZ	NasdaqGS:VRTX	NasdaqGS:VIAC	NYSE:V	NYSE:VNO	NYSE:VMC	NYSE:WRB	NYSE:GWW	NYSE:WAB	NasdaqGS:WBA	NYSE:WMT	NYSE:WM	NYSE:WAT	NYSE:WEC	NYSE:WFC	NYSE:WELL	NYSE:WST	NasdaqGS:WDC	NYSE:WRK	NYSE:WY	NYSE:WHR	NasdaqGS:WLTW	NasdaqGS:WYNN	NasdaqGS:XEL	NYSE:XRX	NasdaqGS:XLNX	NYSE:XYL	NYSE:YUM	NasdaqGS:ZBRA	NYSE:ZBH	NasdaqGS:ZION	NYSE:ZTS
IQ881351	IQ250510	IQ303225632	IQ3182703	IQ28046477	IQ140453992	IQ2118281	IQ24522	IQ333191	IQ875505	IQ7664925	IQ20333130	IQ13227396	IQ46401303	IQ345260	IQ2118281	IQ3116719	IQ248971957	IQ1006874	0	IQ28320767	IQ53311530	IQ53311530	IQ405739	IQ576761228	IQ384998	IQ4339763	IQ59594628	IQ3103616	IQ8952987	IQ883036	IQ4716532	IQ4372258	IQ4163040	IQ141885706	IQ2118281	IQ100147173	IQ83536010	IQ2118281	IQ119902	IQ24967	IQ1352812	IQ576794804	IQ2118281	IQ114978149	IQ343596	IQ44679423	IQ126824779	IQ136333	IQ384998	IQ345909	IQ20701318	IQ2118281	IQ22854172	IQ1163897	IQ22386676	IQ3116719	IQ250510	IQ426375911	IQ636201937	IQ336398513	IQ22286836	IQ24160	IQ317706054	IQ526391	IQ24246	IQ26503	IQ536940942	IQ29096	IQ2118281	IQ31148	IQ12662939	IQ9004482	IQ10460385	IQ2118281	IQ33799565	IQ2118281	IQ2118281	IQ18777	IQ22368218	IQ333191	IQ141885706	IQ4026111	IQ9170746	IQ25231640	IQ20701318	IQ2118281	IQ20903441	IQ24321	IQ7700590	IQ2118281	IQ2118281	IQ332752	IQ38026400	IQ4308123	IQ10460385	IQ114309342	IQ109923664	IQ282276054	IQ4788153	IQ319121	IQ140988979	IQ706275	IQ591460087	IQ4161650	IQ992339	IQ700601	IQ595963874	IQ2118281	IQ35695	IQ876859	IQ235514759	IQ4923302	IQ33102928	IQ2118281	IQ145575659	IQ2118281	IQ745257	IQ2118281	IQ2118281	IQ9830660	IQ90389	IQ92816	IQ13454323	IQ614180001	IQ12757607	IQ333191	IQ302151977	IQ51508170	IQ2118281	IQ382236895	IQ12757607	IQ4269427	IQ691417	IQ223234357	IQ2118281	IQ30487348	IQ9935657	IQ35695	IQ215099230	IQ215099230	IQ10460385	IQ333332	IQ333191	IQ3044099	IQ303225632	IQ2118281	IQ319130234	IQ8122768	IQ107678	IQ280899653	IQ9454685	IQ574685483	IQ338214	IQ9454685	IQ20701318	IQ25231640	IQ25231640	IQ381226343	IQ2118281	IQ24522	IQ106896773	IQ48767906	IQ135285	IQ223234357	IQ2118281	IQ8158610	0	IQ935873	IQ1871912	IQ135470	IQ32757447	IQ432682907	IQ29096	IQ12506594	IQ1586158	IQ882596	IQ30093691	IQ301559974	IQ250510	IQ2118281	IQ114309342	IQ2118281	IQ1533412	IQ6314678	IQ404105	IQ29203334	IQ246737890	IQ2118281	IQ34277996	IQ9454685	IQ266763225	IQ8604421	IQ34265589	IQ2118281	IQ998257	IQ998257	IQ100058833	IQ4038788	IQ20332687	IQ6850153	IQ272316283	IQ6522617	IQ628413711	IQ30794210	IQ81851700	IQ280568380	IQ379658688	IQ2118281	IQ333332	IQ5663466	IQ4717013	IQ878027	IQ24821	IQ2118281	IQ384998	IQ378350317	IQ6966943	IQ297147	IQ285996645	IQ2118281	IQ83436644	IQ1450235	IQ648902	IQ378350317	IQ8936127	IQ82105394	IQ361972	IQ34933	IQ2118281	IQ2118281	IQ24964899	IQ243350090	IQ365138	IQ409956	IQ2118281	IQ155049	IQ24964899	IQ591460087	IQ1586158	IQ24964899	IQ38026400	IQ2703933	IQ528424	IQ2118281	IQ38026400	IQ34766942	IQ3121016	IQ4347944	IQ539299143	IQ879672	IQ34360794	IQ333191	IQ966091	IQ2118281	IQ24604	IQ266767	IQ23335330	IQ35443	IQ3117993	IQ2456646	IQ2118281	IQ333191	IQ24604	IQ2118281	IQ1586158	IQ343596	IQ2118281	IQ2118281	IQ4347944	IQ20701318	IQ2118281	IQ109766996	IQ114309342	IQ639954995	IQ2118281	IQ20701318	IQ13649709	IQ997111	IQ204863331	IQ8401145	IQ248713181	IQ117842106	IQ658776	IQ884130	IQ1352812	IQ4534264	IQ325843	IQ59570284	IQ8713343	IQ111860660	IQ128534719	IQ141885706	IQ260926796	IQ3182703	IQ99504236	IQ2118281	IQ2118281	IQ154924	IQ251230	IQ114978149	IQ4500515	IQ1586158	IQ10320771	IQ204863331	IQ264902411	IQ33799565	IQ4613444	IQ20701318	IQ19049	IQ141885706	IQ8548197	IQ378350317	IQ7917498	IQ22400508	IQ170352	IQ378350317	IQ35867	IQ35867	IQ3044099	IQ18749	IQ8548197	IQ2118281	IQ378350317	IQ8292781	IQ565605546	IQ20701318	IQ30093691	IQ3116719	IQ2118281	IQ126824779	IQ124219	IQ2118281	IQ199526	IQ2118281	IQ3572148	IQ4347944	IQ10288112	IQ915991	IQ691417	IQ13529856	IQ53733984	IQ250510	IQ2118281	IQ269115272	IQ24673899	IQ83200479	IQ6427605	IQ308072053	IQ2118281	IQ9069931	IQ412880149	IQ296308	IQ134724049	IQ2118281	IQ223234357	IQ50918493	IQ566136445	IQ25891928	IQ699420	IQ27423821	IQ134521275	IQ2118281	IQ2118281	IQ8604421	IQ2118281	IQ580025394	IQ199526	IQ60771786	IQ84679435	IQ2118281	IQ247347	IQ4716532	IQ37407537	IQ2796659	IQ295539	IQ2118281	IQ998257	IQ2118281	IQ268898	IQ2118281	IQ2118281	IQ233521958	IQ876828	IQ135285	IQ8548197	IQ254212706	IQ569377605	IQ127436489	IQ199526	IQ625079	IQ49494278	IQ6527223	IQ85148598	IQ106456431	IQ24964899	IQ59594628	IQ302151977	IQ22400508	IQ36427	IQ2118281	IQ25100	IQ264776	IQ92001	IQ23335330	IQ330672765	IQ29342190	IQ873976	IQ333191	IQ333191	IQ318668210	IQ569377605	IQ2118281	IQ207195163	IQ24413	IQ2118281	IQ11233175	IQ329661201	IQ280369494	IQ23335330	IQ2118281	IQ1027562	IQ12662939	IQ1586158	IQ133436580	IQ333191	IQ8316305	IQ1595628	IQ852190	IQ526391	IQ24964899	IQ3113963	IQ371385281	IQ308072053	IQ397676	IQ295539	IQ25617678	IQ852190	IQ333332	IQ218812	IQ333191	IQ138246281	IQ243350090	IQ35695	IQ1163897	IQ8952987	IQ647873356	IQ18749	IQ333332	IQ20853633	IQ405739	IQ295539	IQ8548197	IQ35695	IQ3113963	IQ302280300	IQ4802527	IQ333191	IQ1027520	IQ1027520	IQ405739	IQ145625476	IQ4269427	IQ25891928	IQ220168	IQ2118281	IQ127436489	IQ250510	IQ418983403	IQ23092087	IQ8626035	IQ2118281	IQ22817881	IQ333191	IQ2118281	IQ215099230	IQ4269427	IQ874186	IQ7702286	IQ138246281	IQ8952987	IQ2118281	IQ333191	IQ333191	IQ19049	IQ2118281	IQ6632933	IQ31275536	IQ4249336	IQ24816	IQ4716532	IQ199526	IQ3113963	IQ9426801	IQ1352812	IQ20450986	IQ972190	IQ8548197	IQ9284076	IQ51508170	IQ22686070	IQ8033364	IQ1586158	IQ7664925	IQ61440355
IQ9454685	IQ252745708	IQ1856089	IQ28958586	IQ410392836	IQ140453992	IQ19053	IQ38026400	IQ104483226	IQ881385	IQ36849926	IQ19049	IQ636201937	IQ5435227	0	IQ1900743	IQ2118281	IQ324875	IQ1266531	0	IQ4371770	IQ301559974	IQ301559974	IQ3711604	IQ137821	IQ320276669	IQ2118281	IQ5490641	IQ3693567	IQ884119	IQ224812364	IQ4251302	IQ81676036	IQ6353830	IQ247371	IQ873976	IQ4641691	IQ2118281	IQ309682731	IQ2118281	IQ160225	IQ346919	IQ576794796	IQ998257	IQ289194	IQ636201937	IQ97997899	IQ23065476	IQ4253747	IQ2118281	IQ34120011	IQ333332	IQ873976	IQ1027520	IQ2118281	IQ32667365	IQ2118281	IQ2118281	IQ569377605	IQ2118281	IQ333191	IQ2118281	IQ40815734	IQ267368	IQ333191	IQ100147173	IQ2118281	IQ32629533	IQ168569	IQ45529353	IQ41131949	IQ324875	IQ691417	IQ26658290	IQ24913579	IQ7828909	IQ3153318	IQ19053	IQ25065	IQ628413711	IQ31275536	IQ51119246	IQ113661350	IQ24522	IQ118086941	IQ6563833	IQ4803422	IQ27976285	IQ29096	IQ117019297	IQ19053	IQ2456646	IQ24686	IQ263804379	IQ26340218	IQ24686	IQ882596	IQ2118281	IQ38268806	IQ2118281	IQ2118281	IQ1549694	IQ250510	IQ114897389	IQ116574346	IQ4492976	IQ2118281	IQ595963874	IQ2456646	IQ2118281	IQ60927742	IQ6890720	IQ26955691	IQ3113963	IQ3128537	IQ9048461	IQ2456646	IQ264902411	IQ97518	IQ24913579	IQ768440	IQ20721549	IQ9916944	IQ2118281	IQ142648431	IQ384998	IQ655542	IQ2118281	IQ24964899	IQ1549694	IQ265379474	IQ199526	IQ874778	IQ2118281	IQ248472543	IQ935873	IQ615864220	IQ5805427	IQ116574346	IQ2118281	IQ2118281	IQ24686	IQ114318449	IQ33386	IQ2118281	IQ371385281	IQ3589977	IQ4593731	IQ24673899	IQ107678	IQ11186759	IQ378350317	IQ30093691	IQ3587764	IQ2118281	IQ5926945	IQ24522	IQ20342703	IQ2118281	IQ998257	IQ35673019	IQ22309440	IQ20406494	IQ2118281	IQ238677839	IQ998257	IQ4613444	0	IQ27976285	IQ262162514	IQ4182198	IQ4222214	IQ34933	IQ883733	IQ412125355	IQ816889	IQ325843	IQ2118281	IQ572039404	IQ26325966	IQ3128537	IQ137562580	IQ2456646	IQ992339	IQ12506594	IQ2118281	IQ3116719	IQ102383658	IQ935873	IQ48767906	IQ384998	IQ5669264	IQ8160244	IQ302728365	IQ2456646	IQ24807560	IQ24807560	IQ992339	IQ378350317	IQ24965138	IQ23110492	IQ247347	IQ23335330	IQ6631173	IQ5669264	IQ299160	IQ27176945	IQ22533402	IQ3128537	IQ8081384	IQ12757607	IQ274166	IQ24937	IQ397072	IQ11734271	IQ2118281	IQ24964899	IQ24068100	IQ26322140	IQ98506	IQ7691393	IQ247347	IQ6512749	IQ648902	IQ369991357	IQ33391541	IQ1528824	IQ390157	IQ233521958	IQ24913579	IQ998257	IQ2118281	IQ226071413	IQ30150259	IQ9428678	IQ84284894	IQ24965138	IQ2118281	IQ96115489	IQ539986	IQ873976	IQ2483879	IQ1901034	IQ4935718	IQ410467	IQ23245928	IQ26145318	IQ10028455	IQ195225	IQ384998	IQ10288112	IQ874860	IQ31275536	IQ34665185	IQ998257	IQ628413711	IQ4161400	IQ2746044	IQ141108755	IQ2118281	IQ374377	IQ314809381	IQ92816	IQ1586158	IQ2456646	IQ26198824	IQ2118281	IQ1069222	IQ2456646	IQ24964899	IQ522027	IQ19053	IQ28202	IQ384998	IQ2118281	IQ30724931	IQ23335330	IQ257762	IQ526391	IQ3044099	IQ323746	IQ3044099	IQ117842106	IQ3711604	IQ24522	IQ346919	IQ320951	IQ24673899	IQ19049	IQ146099488	IQ141108755	IQ136994486	IQ247371	IQ5435227	IQ23335330	IQ4166618	IQ24913579	IQ275287567	IQ133206852	IQ384998	IQ24734352	IQ6461323	IQ2118281	IQ745257	IQ250510	IQ408854	IQ2118281	IQ233521958	IQ247347	IQ1032802	IQ644706295	IQ26750961	IQ569377605	IQ24905867	IQ4222231	IQ573585916	IQ24629985	IQ160180	IQ160180	IQ617456	IQ571897314	IQ8101236	IQ323899	IQ2118281	IQ2118281	IQ27423821	IQ272316283	IQ2118281	IQ140624293	IQ46331221	IQ717451	IQ528312	IQ6512857	IQ24964899	IQ37407537	IQ35921511	IQ35507552	IQ586128643	IQ22386676	IQ620281	IQ23635447	IQ128982320	IQ24964899	IQ386024	IQ2118281	IQ2118281	IQ24964899	IQ163065	IQ226504027	IQ2456646	IQ129387	IQ141885706	IQ30093691	IQ2118281	IQ2456646	IQ2118281	IQ226071413	IQ554514664	IQ47833979	IQ19049	IQ84156767	IQ332124	IQ998257	IQ321536	IQ4716532	IQ935873	IQ24522	IQ35061771	IQ26503	IQ250510	IQ1032802	IQ250356	IQ3116719	IQ12456698	IQ128862750	IQ397072	IQ30724931	IQ254147490	IQ8713343	IQ251258	IQ114918087	IQ39578892	IQ7687531	IQ287497727	IQ2118281	IQ4368282	IQ274120157	IQ33175419	IQ24673899	IQ172273767	IQ415017042	IQ28202	IQ20559222	IQ30379	IQ2118281	IQ2118281	IQ214563133	IQ250510	IQ333191	IQ135285	IQ998257	IQ60927742	IQ2230799	IQ3695566	IQ388030	IQ1004106	IQ24905679	IQ419660101	IQ302588646	IQ4222231	IQ595699407	IQ884377	IQ19053	IQ2118281	IQ64793401	IQ24913579	IQ3116719	IQ22727879	IQ35673019	IQ247347	IQ2863661	IQ314809381	IQ24522	IQ2118281	IQ155503	IQ128534719	IQ3118665	IQ2118281	IQ628413711	IQ333191	IQ2118281	IQ264902411	IQ204863331	IQ2983538	IQ47339070	IQ4489702	IQ9447184	IQ405739	IQ595366738	IQ3044099	IQ333332	IQ121238	IQ84679435	IQ7702918	IQ2118281	IQ250510	IQ384998	IQ24686	IQ2118281	IQ135385	IQ25331	IQ233521958	IQ2118281	IQ57982561	IQ4317677	IQ39334782	IQ2118281	IQ24604	IQ2118281	IQ2118281	IQ25938769	IQ28286165	IQ118052782	IQ7672315	IQ9985914	IQ30724931	IQ19049	IQ323930	IQ45466501	IQ2118281	IQ290461795	IQ99719598	IQ431714347	IQ138532648	IQ998257	IQ2118281	IQ2118281	IQ4185700	IQ2118281	IQ346919	IQ34265589	IQ935873	IQ333332	IQ4222231	IQ2118281	IQ387895	IQ1528157	IQ92001	IQ2118281	IQ19049	IQ216111026	IQ2118281	IQ384998	IQ878027	IQ6906351	IQ338321	IQ882318	IQ887231	IQ8225864	IQ873976	IQ226071413	IQ388030	IQ2118281	IQ4163040	IQ271680201
